cue,numFlash,targetLoc,ISI,response,RT,accuracy,sub,SDT
0,1,1,23,1,0.00131945800967515,1,at,CR
1,1,4,23,1,0.00154762499732897,1,at,CR
1,1,4,11,1,0.00136245900648646,1,at,CR
1,1,2,11,1,0.00165520800510421,1,at,CR
1,2,1,11,1,0.00133450000430457,0,at,MI
0,2,1,35,2,0.00185916699410882,1,at,HI
0,2,6,23,1,0.00136966700665653,0,at,MI
0,1,2,35,1,0.00140412499604281,1,at,CR
1,1,5,11,1,0.00139299999864306,1,at,CR
0,1,6,11,1,0.00134666600206401,1,at,CR
1,2,1,11,1,0.00136350000684615,0,at,MI
0,1,2,11,1,0.00152133298979606,1,at,CR
0,1,1,35,1,0.00139874999877065,1,at,CR
0,2,2,35,2,0.00182466700789519,1,at,HI
0,2,2,11,1,0.00139254199166317,0,at,MI
1,2,4,11,1,0.00164899999799673,0,at,MI
1,2,5,23,1,0.00142749999940861,0,at,MI
0,1,6,11,1,0.00174695899477229,1,at,CR
1,2,5,23,1,0.00132804100576323,0,at,MI
1,2,3,35,2,0.00146258299355395,1,at,HI
1,2,5,35,2,0.00132329200278036,1,at,HI
1,1,3,11,1,0.00135045799834188,1,at,CR
0,1,4,23,1,0.00141908400109969,1,at,CR
0,2,4,23,1,0.00134316700859927,0,at,MI
1,1,6,35,1,0.00134787500428502,1,at,CR
0,2,5,35,1,0.00137512500805315,0,at,MI
0,2,5,23,1,0.00135462499747518,0,at,MI
0,2,4,35,2,0.00160274999507237,1,at,HI
1,2,3,11,1,0.00131729200074915,0,at,MI
1,1,2,35,1,0.0013635829964187,1,at,CR
0,1,2,23,1,0.00133012500009499,1,at,CR
1,1,3,35,1,0.00132599999778904,1,at,CR
1,1,2,11,1,0.00133454099704977,1,at,CR
1,2,6,35,2,0.00138162499933969,1,at,HI
0,1,2,23,1,0.00133416699827649,1,at,CR
1,2,5,11,1,0.00131499998678919,0,at,MI
1,2,2,35,2,0.00135395899997093,1,at,HI
1,1,2,23,1,0.00133774999994785,1,at,CR
1,2,6,11,1,0.00145358299778309,0,at,MI
0,2,3,35,2,0.00163479200273287,1,at,HI
0,1,1,35,1,0.00136775001010392,1,at,CR
0,1,2,35,1,0.00156312499893829,1,at,CR
0,2,1,11,1,0.00136783400375862,0,at,MI
0,1,1,23,1,0.00136049999855459,1,at,CR
0,1,2,35,1,0.00139233301160857,1,at,CR
1,2,6,35,2,0.00163937501201872,1,at,HI
1,2,3,23,1,0.00148862499918323,0,at,MI
1,2,6,11,2,0.00133766699582338,1,at,HI
1,2,1,35,2,0.00161695800488815,1,at,HI
0,2,6,23,2,0.00132541700440925,1,at,HI
1,2,3,23,1,0.00134012500348035,0,at,MI
1,1,5,35,1,0.00156733300536871,1,at,CR
0,2,5,35,2,0.00135266600409523,1,at,HI
0,1,3,11,1,0.00135233299806714,1,at,CR
0,1,5,23,1,0.00137337499472778,1,at,CR
1,1,1,23,1,0.00138658400101122,1,at,CR
1,2,5,23,1,0.00135570899874438,0,at,MI
1,1,6,11,1,0.0013694170047529,1,at,CR
0,2,5,11,2,0.00157883300562389,1,at,HI
1,1,1,23,1,0.00132033399131615,1,at,CR
0,2,4,11,1,0.00136562500847504,0,at,MI
0,1,5,11,1,0.00139783399936277,1,at,CR
1,2,2,11,1,0.0013564170076279,0,at,MI
0,1,2,11,1,0.00135962499189191,1,at,CR
1,2,3,11,1,0.00133295799605548,0,at,MI
1,2,6,23,1,0.001309041006607,0,at,MI
0,1,3,35,1,0.00135283300187439,1,at,CR
0,2,4,11,1,0.00137191700923722,0,at,MI
1,1,3,11,1,0.00148187500599306,1,at,CR
0,1,5,35,1,0.00140395799826365,1,at,CR
1,2,2,11,1,0.00137366699345876,0,at,MI
0,1,6,23,1,0.00133004201052245,1,at,CR
1,1,2,35,1,0.0015046250045998,1,at,CR
0,1,6,35,1,0.00138450000667945,1,at,CR
0,2,4,11,1,0.0014027500001248,0,at,MI
1,2,1,23,1,0.0013589169975603,0,at,MI
0,1,1,11,1,0.00138737499946728,1,at,CR
0,2,1,23,1,0.00157483298971783,0,at,MI
0,1,3,11,1,0.00161154101078864,1,at,CR
0,1,6,23,1,0.00137370800075587,1,at,CR
1,2,2,23,1,0.00141354200604837,0,at,MI
1,1,5,23,1,0.00149579199205618,1,at,CR
1,1,2,23,1,0.00146329200651962,1,at,CR
1,1,4,35,1,0.00152208399958909,1,at,CR
1,1,4,23,1,0.00152108300244436,1,at,CR
1,1,5,35,1,0.00146912499621976,1,at,CR
1,1,1,35,1,0.00161604100139812,1,at,CR
0,2,6,35,1,0.00132479199965019,0,at,MI
0,2,3,23,1,0.00154429199756123,0,at,MI
1,2,5,35,1,0.00151504199311603,0,at,MI
0,1,3,23,1,0.00139279199356679,1,at,CR
0,1,5,23,1,0.00136729099904187,1,at,CR
1,1,5,11,1,0.00134879199322313,1,at,CR
0,1,4,35,1,0.00139108300209045,1,at,CR
1,1,4,11,1,0.00140350000583567,1,at,CR
0,1,4,23,1,0.00135820799914654,1,at,CR
1,2,1,23,1,0.00162566600192804,0,at,MI
1,2,3,35,1,0.00152599999273662,0,at,MI
1,1,6,23,1,0.00140983299934305,1,at,CR
1,1,6,35,1,0.00132987499819137,1,at,CR
1,2,6,35,1,0.00133745800121687,0,at,MI
0,2,5,23,1,0.00132537499302998,0,at,MI
0,2,1,35,1,0.00138933300331701,0,at,MI
1,2,2,35,2,0.00140933399961796,1,at,HI
1,1,3,35,1,0.00138025000342168,1,at,CR
0,1,3,23,1,0.00134745900868438,1,at,CR
1,1,1,11,2,0.00148870800330769,0,at,FA
1,2,5,11,1,0.00132791699434165,0,at,MI
0,1,4,35,1,0.00133962499967311,1,at,CR
1,2,5,11,1,0.00134254099975806,0,at,MI
1,2,4,11,2,0.00136537500657141,1,at,HI
0,1,6,35,1,0.00145083300594706,1,at,CR
0,2,3,11,1,0.0013260830019135,0,at,MI
0,2,3,11,1,0.00137558400456328,0,at,MI
1,2,4,35,1,0.00163604199769907,0,at,MI
0,1,4,23,1,0.00137770899164025,1,at,CR
1,2,2,23,2,0.00150266601121984,1,at,HI
1,2,4,35,2,0.00136637499963399,1,at,HI
0,2,6,11,1,0.00136449999990873,0,at,MI
0,1,3,11,1,0.00157379099982791,1,at,CR
1,2,6,11,1,0.00137341699155513,0,at,MI
1,2,4,23,1,0.00137825000274461,0,at,MI
1,1,3,23,1,0.00134466699091718,1,at,CR
0,1,2,23,1,0.0013189580058679,1,at,CR
1,2,1,35,1,0.0013266659952933,0,at,MI
1,1,4,35,1,0.00150108299567364,1,at,CR
0,2,6,23,2,0.00139745799242519,1,at,HI
0,2,5,35,2,0.00138341699494049,1,at,HI
0,2,6,35,2,0.00137774999893736,1,at,HI
1,1,6,23,2,0.00140154099790379,0,at,FA
0,2,4,23,2,0.00141495899879374,1,at,HI
0,2,1,35,2,0.00132183299865574,1,at,HI
0,2,3,11,2,0.00136958301300183,1,at,HI
1,1,6,11,1,0.00137495799572207,1,at,CR
1,1,2,23,1,0.00135066699294839,1,at,CR
1,1,1,11,1,0.00139879099151585,1,at,CR
1,1,1,11,1,0.00132875000417698,1,at,CR
1,2,4,11,1,0.00139279100403655,0,at,MI
0,2,5,11,1,0.0013435830041999,0,at,MI
1,1,5,11,1,0.00160874999710359,1,at,CR
0,2,6,11,1,0.00135225000849459,0,at,MI
0,2,3,35,2,0.00164012498862576,1,at,HI
1,1,1,35,1,0.00152437500946689,1,at,CR
1,1,1,23,1,0.00136524999106769,1,at,CR
1,2,3,11,1,0.00132999999914318,0,at,MI
0,1,6,11,1,0.00136770799872465,1,at,CR
1,1,5,23,1,0.00147050000668969,1,at,CR
0,1,5,35,1,0.00134075000823941,1,at,CR
0,2,3,23,1,0.00131812499603257,0,at,MI
1,1,3,11,1,0.0013377919967752,1,at,CR
1,1,6,11,1,0.00133862500661053,1,at,CR
1,1,4,35,1,0.00140279199695215,1,at,CR
0,2,2,11,1,0.00172087499231566,0,at,MI
1,1,3,35,1,0.00142924999818206,1,at,CR
0,1,6,23,1,0.00152050000906456,1,at,CR
0,2,1,11,1,0.00135824999597389,0,at,MI
0,2,4,35,2,0.001622416995815,1,at,HI
1,2,1,23,2,0.00153625001257751,1,at,HI
1,1,3,23,1,0.0013958749914309,1,at,CR
1,2,2,11,2,0.00146754200977739,1,at,HI
0,1,5,35,1,0.00131883400899824,1,at,CR
1,2,2,23,2,0.00168158298765775,1,at,HI
0,1,1,11,1,0.00133366699446924,1,at,CR
0,1,1,11,1,0.00138633299502544,1,at,CR
1,1,6,23,1,0.00139895800384693,1,at,CR
1,2,1,11,1,0.00136929198924918,0,at,MI
0,2,4,23,2,0.00136279199796263,1,at,HI
0,2,6,35,2,0.00137545900361147,1,at,HI
1,1,3,23,1,0.00136070800363086,1,at,CR
0,1,4,11,1,0.00134037499083206,1,at,CR
1,2,6,23,2,0.00141991699638311,1,at,HI
1,2,6,23,2,0.00135020799643826,1,at,HI
0,2,2,23,1,0.00136770799872465,0,at,MI
1,2,5,35,2,0.00137312499282416,1,at,HI
1,1,6,35,1,0.00134233399876393,1,at,CR
1,2,4,23,2,0.00136220800050069,1,at,HI
1,2,3,35,2,0.00138291699113324,1,at,HI
1,2,4,23,2,0.00135987499379553,1,at,HI
0,1,5,23,1,0.00135229100123979,1,at,CR
0,1,3,35,1,0.00150137500895653,1,at,CR
0,1,1,23,1,0.00161858300270978,1,at,CR
1,2,2,35,2,0.00154674999066629,1,at,HI
1,1,2,35,1,0.00132974999723956,1,at,CR
0,1,2,11,1,0.00138349999906495,1,at,CR
0,1,6,35,1,0.00137479198747315,1,at,CR
0,1,5,11,1,0.0014489170134766,1,at,CR
0,1,1,35,1,0.00138766699819826,1,at,CR
1,1,4,23,1,0.001349541998934,1,at,CR
0,2,2,35,2,0.00133512499451172,1,at,HI
0,2,2,23,2,0.00158233298861887,1,at,HI
1,2,3,23,2,0.00140345899853855,1,at,HI
0,2,2,23,2,0.00136100000236183,1,at,HI
0,1,4,11,1,0.00133458300842904,1,at,CR
1,1,1,35,1,0.00152829098806251,1,at,CR
0,2,2,35,2,0.00136395799927413,1,at,HI
0,1,5,11,1,0.0015439169947058,1,at,CR
0,1,3,35,1,0.00135804200544953,1,at,CR
1,2,4,35,2,0.00132929200481158,1,at,HI
0,2,1,23,1,0.00144500000169501,0,at,MI
1,2,1,35,1,0.00154958400526084,0,at,MI
1,1,5,23,1,0.00134670799889136,1,at,CR
0,1,4,11,1,0.00132908301020507,1,at,CR
0,1,4,35,1,0.00137645800714381,1,at,CR
1,1,4,11,1,0.00155079099931754,1,at,CR
0,1,3,23,2,0.00262691699754214,0,bp,FA
1,1,4,11,2,0.0053471669962164,0,bp,FA
0,2,6,23,1,0.00212395800190279,0,bp,MI
0,2,2,35,2,0.0016486669992446,1,bp,HI
1,2,5,23,2,0.00130991699552396,1,bp,HI
0,1,1,11,1,0.00150758400559425,1,bp,CR
1,1,1,35,1,0.00151529100548942,1,bp,CR
0,2,2,35,2,0.00139262500306359,1,bp,HI
1,2,1,23,1,0.00127962499391288,0,bp,MI
0,1,6,35,2,0.00126395800180035,0,bp,FA
0,1,1,11,1,0.00126900000032037,1,bp,CR
1,2,3,35,2,0.00125087500055088,1,bp,HI
1,1,4,23,1,0.00127737499860814,1,bp,CR
1,1,3,23,1,0.00124454199976753,1,bp,CR
1,1,2,23,1,0.00123937500029569,1,bp,CR
0,2,4,35,2,0.00153733399929479,1,bp,HI
1,1,2,23,1,0.00146583299647318,1,bp,CR
0,1,5,35,2,0.00123679100215668,0,bp,FA
0,1,3,11,1,0.00128908299666364,1,bp,CR
0,1,4,35,1,0.00131879100081278,1,bp,CR
0,1,6,23,1,0.00119037499825936,1,bp,CR
0,1,3,23,1,0.00121541699627414,1,bp,CR
1,2,1,35,2,0.00141166600224096,1,bp,HI
0,1,5,11,2,0.00136608399770921,0,bp,FA
0,2,3,35,2,0.00125624999782303,1,bp,HI
1,2,5,11,1,0.00124037500063423,0,bp,MI
0,1,2,23,2,0.00128433400095673,0,bp,FA
0,1,5,35,2,0.00125675000163028,0,bp,FA
0,1,2,35,1,0.00130287499632686,1,bp,CR
0,1,6,11,2,0.00150566699448973,0,bp,FA
1,1,6,23,1,0.00128295800095657,1,bp,CR
0,1,6,35,2,0.0012089579977328,0,bp,FA
1,2,6,35,2,0.0013811250028084,1,bp,HI
0,2,1,23,2,0.00126729199837428,1,bp,HI
1,1,4,23,1,0.00146733400470112,1,bp,CR
1,1,5,11,2,0.00133733399707125,0,bp,FA
1,1,1,35,1,0.00124754100397695,1,bp,CR
0,1,5,35,2,0.00129879199812422,0,bp,FA
0,2,6,23,2,0.00126629199803574,1,bp,HI
0,2,1,11,1,0.00125137499708217,0,bp,MI
1,1,1,23,1,0.00149137499829521,1,bp,CR
0,1,5,23,2,0.00127812499704305,0,bp,FA
0,1,3,35,2,0.00128625000070315,0,bp,FA
0,1,6,23,1,0.00122916699911002,1,bp,CR
0,2,5,35,2,0.00130333400011295,1,bp,HI
1,2,1,11,1,0.00120512500143377,0,bp,MI
0,1,1,35,1,0.00121441699593561,1,bp,CR
0,2,4,11,2,0.0014712500051246,1,bp,HI
0,2,1,23,1,0.00128412499907427,0,bp,MI
0,2,4,23,2,0.00122670899872901,1,bp,HI
0,1,4,23,2,0.00121162499999627,0,bp,FA
0,2,2,23,2,0.0012458749988582,1,bp,HI
1,1,6,35,1,0.00121866599511122,1,bp,CR
0,1,5,11,2,0.0014409169962164,0,bp,FA
1,2,5,23,2,0.00153141599730588,1,bp,HI
0,2,6,35,2,0.00127366700326093,1,bp,HI
1,1,4,11,1,0.00133120799728204,1,bp,CR
0,1,1,35,1,0.00135074999707285,1,bp,CR
1,2,5,35,2,0.00121620800200617,1,bp,HI
0,2,6,11,2,0.00126670900499448,1,bp,HI
0,2,2,35,2,0.00122099999862257,1,bp,HI
0,2,6,11,2,0.00123895800061291,1,bp,HI
1,1,3,23,1,0.0014185420004651,1,bp,CR
1,1,1,35,1,0.00129420900339028,1,bp,CR
0,1,4,23,2,0.00137137499405071,0,bp,FA
0,2,5,35,2,0.00121512499754317,1,bp,HI
1,2,5,35,2,0.0013600409947685,1,bp,HI
1,1,6,35,1,0.00126924999494804,1,bp,CR
1,2,6,11,1,0.00137212499976158,0,bp,MI
1,2,2,23,2,0.00122433300566627,1,bp,HI
0,2,6,11,2,0.00123024999629706,1,bp,HI
0,1,1,23,1,0.00136879100318765,1,bp,CR
0,2,2,11,2,0.00121266700443812,1,bp,HI
1,2,1,11,1,0.00125887499598321,0,bp,MI
0,2,1,35,2,0.00124016700283391,1,bp,HI
1,2,6,11,1,0.00121020900405711,0,bp,MI
0,2,4,23,2,0.0012277499990887,1,bp,HI
1,2,2,11,1,0.0011990000057267,0,bp,MI
1,2,5,11,1,0.00120908400276676,0,bp,MI
0,2,1,23,2,0.00126558299962198,1,bp,HI
1,1,6,11,1,0.00125612500414718,1,bp,CR
1,2,2,35,2,0.00130445799732115,1,bp,HI
1,2,4,35,2,0.00150270800077124,1,bp,HI
1,2,3,23,2,0.00126070900296327,1,bp,HI
0,1,2,23,2,0.00120029199752025,0,bp,FA
0,1,5,23,2,0.00122991600073874,0,bp,FA
1,1,4,35,1,0.00119512499804841,1,bp,CR
0,2,4,23,2,0.00124420800420921,1,bp,HI
0,2,2,11,2,0.00123870799870929,1,bp,HI
1,2,6,23,2,0.00121850000141421,1,bp,HI
1,1,6,23,1,0.00132741699781036,1,bp,CR
1,1,2,11,1,0.00124166699970374,1,bp,CR
0,2,5,11,2,0.00123058300232515,1,bp,HI
1,1,3,35,1,0.00125979199947324,1,bp,CR
1,1,3,11,1,0.00125854200450704,1,bp,CR
1,2,3,11,2,0.001243541999429,1,bp,HI
0,2,5,23,2,0.00135920900356723,1,bp,HI
1,1,6,11,2,0.00124029199650977,0,bp,FA
0,1,1,23,2,0.00126437500148313,0,bp,FA
1,2,3,11,1,0.001195541000925,0,bp,MI
0,1,3,35,2,0.0012494170005084,0,bp,FA
1,2,4,23,2,0.00121920899982797,1,bp,HI
1,2,4,35,2,0.00151075000030687,1,bp,HI
1,1,3,11,1,0.00121224999747938,1,bp,CR
1,2,3,23,2,0.00123724999866681,1,bp,HI
0,2,6,23,2,0.00123145899851806,1,bp,HI
1,2,2,35,2,0.00126791700313333,1,bp,HI
0,1,1,23,1,0.00123204199917382,1,bp,CR
0,1,4,11,2,0.00159629100380698,0,bp,FA
1,2,2,23,2,0.00141033299587434,1,bp,HI
0,1,6,35,2,0.00126895800349303,0,bp,FA
0,2,4,11,2,0.00126266600273084,1,bp,HI
1,2,6,35,2,0.00140133399690967,1,bp,HI
0,2,5,23,2,0.001323707998381,1,bp,HI
1,2,1,11,1,0.00123083299695281,0,bp,MI
0,1,4,35,2,0.00125395799841499,0,bp,FA
1,1,5,11,1,0.00122383300185902,1,bp,CR
1,1,2,11,1,0.00123970800632378,1,bp,CR
0,2,2,11,2,0.00131829200108768,1,bp,HI
0,2,4,35,2,0.00130899999930989,1,bp,HI
0,2,3,35,2,0.00120641700050328,1,bp,HI
0,2,5,35,2,0.00122150000242982,1,bp,HI
1,2,3,35,2,0.00133099999948172,1,bp,HI
0,1,3,23,2,0.00140358399949037,0,bp,FA
0,2,5,11,2,0.0013191249963711,1,bp,HI
1,1,2,35,1,0.00126095800078474,1,bp,CR
1,2,1,35,2,0.00146795800537802,1,bp,HI
1,2,6,11,2,0.00124350000260165,1,bp,HI
1,2,2,11,2,0.00120874999993248,1,bp,HI
0,2,4,35,2,0.00142600000253879,1,bp,HI
1,1,4,11,1,0.00124229199718684,1,bp,CR
0,2,6,35,2,0.00123400000302354,1,bp,HI
1,1,6,11,1,0.00126558399642818,1,bp,CR
0,2,2,23,2,0.00119279100181302,1,bp,HI
1,2,4,23,1,0.00121333300194237,0,bp,MI
0,1,5,23,2,0.00123549999989336,0,bp,FA
1,2,2,35,2,0.00123616700147977,1,bp,HI
0,1,6,11,2,0.00147945799835725,0,bp,FA
1,1,5,35,1,0.00130837499455083,1,bp,CR
1,2,5,35,2,0.00123899999744026,1,bp,HI
1,2,6,23,2,0.001200874998176,1,bp,HI
1,1,1,11,1,0.0012370420008665,1,bp,CR
0,1,4,11,2,0.00124170900380705,0,bp,FA
0,2,1,35,2,0.00124399999913294,1,bp,HI
1,2,5,23,2,0.0013840839965269,1,bp,HI
0,1,6,11,2,0.00131049999617971,0,bp,FA
1,1,5,11,1,0.00124595800298266,1,bp,CR
1,2,4,11,1,0.00141070799872978,0,bp,MI
0,2,2,23,2,0.00123725000594277,1,bp,HI
1,2,6,23,1,0.0012196249954286,0,bp,MI
0,1,3,35,1,0.00125691699940944,1,bp,CR
1,1,4,23,1,0.00123150000581518,1,bp,CR
1,1,2,35,1,0.00120804100151872,1,bp,CR
1,1,6,23,1,0.00125895900418982,1,bp,CR
0,1,2,11,2,0.00120487499953015,0,bp,FA
0,2,1,11,1,0.00126762500440236,0,bp,MI
0,2,3,23,2,0.00112970799818868,1,bp,HI
0,2,5,23,2,0.00139312499959487,1,bp,HI
1,1,5,23,1,0.0012346660005278,1,bp,CR
0,1,4,23,2,0.00123204100236762,0,bp,FA
0,2,1,11,2,0.00127154200163204,1,bp,HI
0,1,2,11,1,0.00121454199688742,1,bp,CR
0,1,3,11,2,0.00120337499538437,0,bp,FA
0,1,2,35,1,0.0012353339989204,1,bp,CR
1,2,4,11,1,0.00124450000294019,0,bp,MI
0,1,3,11,1,0.00123370800429257,1,bp,CR
0,2,3,35,2,0.00126433299737982,1,bp,HI
0,2,3,23,2,0.00125283400120679,1,bp,HI
1,1,3,35,1,0.001380458001222,1,bp,CR
1,1,5,23,1,0.00132504099747166,1,bp,CR
0,1,2,23,2,0.00125370900059352,0,bp,FA
0,1,2,11,2,0.00125437499809777,0,bp,FA
1,2,4,35,2,0.0012417909965734,1,bp,HI
1,1,4,35,1,0.0012294580010348,1,bp,CR
0,1,1,35,1,0.00140366599953268,1,bp,CR
1,1,4,35,1,0.00143816700438038,1,bp,CR
1,2,1,35,2,0.00128237500030082,1,bp,HI
1,1,2,23,1,0.00146770900028059,1,bp,CR
0,2,3,23,2,0.00124104200222064,1,bp,HI
1,1,2,35,1,0.00121845900139306,1,bp,CR
1,1,1,11,1,0.00121812499855878,1,bp,CR
0,2,3,11,1,0.00125108400243334,0,bp,MI
0,2,4,11,2,0.00121733300329652,1,bp,HI
1,2,1,23,2,0.00118975000077626,1,bp,HI
1,1,6,35,1,0.00118925000424497,1,bp,CR
0,1,5,11,2,0.00127095900097629,0,bp,FA
1,2,1,23,2,0.00127000000065891,1,bp,HI
0,1,2,35,1,0.00123333299416117,1,bp,CR
1,2,2,11,1,0.00127137499657692,0,bp,MI
1,2,4,11,1,0.00120208300359081,0,bp,MI
1,1,5,35,1,0.00121349999972153,1,bp,CR
1,1,5,23,1,0.00138916599826189,1,bp,CR
0,2,3,11,2,0.00124541699915426,1,bp,HI
0,1,6,23,2,0.00123462500050664,0,bp,FA
1,1,5,35,1,0.00120554200111656,1,bp,CR
0,2,3,11,2,0.00121729099919321,1,bp,HI
0,2,5,11,2,0.00124816699826624,1,bp,HI
1,1,2,11,1,0.00122254199959571,1,bp,CR
0,2,6,35,2,0.00124608400074067,1,bp,HI
0,1,4,35,1,0.00123504099610727,1,bp,CR
1,1,1,23,1,0.00144108400127152,1,bp,CR
0,1,1,11,1,0.00127641599829076,1,bp,CR
1,1,3,35,1,0.00142524999682792,1,bp,CR
1,2,2,23,2,0.00131470899941633,1,bp,HI
1,2,3,35,2,0.00124775000585942,1,bp,HI
1,2,3,11,1,0.00151083300443133,0,bp,MI
0,2,1,35,2,0.00122391599870753,1,bp,HI
1,2,6,35,2,0.00121612499788171,1,bp,HI
0,1,4,11,2,0.00129658399964683,0,bp,FA
1,1,3,23,1,0.00127091699687298,1,bp,CR
1,2,3,23,1,0.00125808300072094,0,bp,MI
1,1,1,23,1,0.00126895799621707,1,bp,CR
1,1,1,11,1,0.0012669170027948,1,bp,CR
1,2,4,23,2,0.00147699999797624,1,bp,HI
1,1,3,11,1,0.00133270800142782,1,bp,CR
1,2,5,11,1,0.00126649999583606,0,bp,MI
0,1,3,23,2,0.00214954200782813,0,cs,FA
1,1,4,11,1,0.004839583998546,1,cs,CR
0,2,6,23,2,0.00247954198857769,1,cs,HI
0,2,2,35,2,0.00143566701444797,1,cs,HI
1,2,5,23,2,0.00116574999992736,1,cs,HI
0,1,1,11,1,0.00143845900311135,1,cs,CR
1,1,1,35,1,0.00127508299192414,1,cs,CR
0,2,2,35,2,0.00118795898742974,1,cs,HI
1,2,1,23,2,0.00116750001325272,1,cs,HI
0,1,6,35,2,0.00134766701376066,0,cs,FA
0,1,1,11,1,0.0012899579887744,1,cs,CR
1,2,3,35,2,0.00118379198829643,1,cs,HI
1,1,4,23,1,0.00116583300405182,1,cs,CR
1,1,3,23,1,0.00116033299127594,1,cs,CR
1,1,2,23,1,0.00115366699174047,1,cs,CR
0,2,4,35,2,0.00115825000102632,1,cs,HI
1,1,2,23,1,0.00118612498044968,1,cs,CR
0,1,5,35,2,0.00118579200352542,0,cs,FA
0,1,3,11,1,0.00115008300053887,1,cs,CR
0,1,4,35,1,0.00115716698928736,1,cs,CR
0,1,6,23,2,0.00117266600136645,0,cs,FA
0,1,3,23,1,0.00115562498103827,1,cs,CR
1,2,1,35,2,0.00115395899047144,1,cs,HI
0,1,5,11,1,0.00116820901166648,1,cs,CR
0,2,3,35,2,0.00116429198533297,1,cs,HI
1,2,5,11,1,0.00116337501094677,0,cs,MI
0,1,2,23,1,0.00118312498671003,1,cs,CR
0,1,5,35,1,0.00118345799273811,1,cs,CR
0,1,2,35,1,0.00118508300511166,1,cs,CR
0,1,6,11,2,0.00134716698084958,0,cs,FA
1,1,6,23,1,0.00135154198505916,1,cs,CR
0,1,6,35,1,0.00117695800145157,1,cs,CR
1,2,6,35,2,0.001179165992653,1,cs,HI
0,2,1,23,2,0.00136083300458267,1,cs,HI
1,1,4,23,1,0.00114970799768344,1,cs,CR
1,1,5,11,1,0.00146854200283997,1,cs,CR
1,1,1,35,1,0.00114050001138821,1,cs,CR
0,1,5,35,2,0.00137945800088346,0,cs,FA
0,2,6,23,2,0.00116129199159332,1,cs,HI
0,2,1,11,1,0.00115012499736622,0,cs,MI
1,1,1,23,1,0.00112887501018122,1,cs,CR
0,1,5,23,2,0.00115870800800622,0,cs,FA
0,1,3,35,2,0.00115258400910534,0,cs,FA
0,1,6,23,2,0.00119979199371301,0,cs,FA
0,2,5,35,2,0.00116937499842606,1,cs,HI
1,2,1,11,1,0.00113425002200529,0,cs,MI
0,1,1,35,1,0.00119716700282879,1,cs,CR
0,2,4,11,2,0.00143645799835213,1,cs,HI
0,2,1,23,2,0.00118883297545835,1,cs,HI
0,2,4,23,2,0.00118141598068178,1,cs,HI
0,1,4,23,1,0.00112683299812488,1,cs,CR
0,2,2,23,2,0.00122658399050124,1,cs,HI
1,1,6,35,1,0.00114633399061859,1,cs,CR
0,1,5,11,2,0.00121287498041056,0,cs,FA
1,2,5,23,2,0.00115170801291242,1,cs,HI
0,2,6,35,2,0.00114670800394379,1,cs,HI
1,1,4,11,1,0.00145325000630692,1,cs,CR
0,1,1,35,1,0.00115674998960458,1,cs,CR
1,2,5,35,2,0.00115000002551824,1,cs,HI
0,2,6,11,2,0.00129808401106857,1,cs,HI
0,2,2,35,2,0.00115770800039172,1,cs,HI
0,2,6,11,2,0.0011638340074569,1,cs,HI
1,1,3,23,1,0.00113070799852721,1,cs,CR
1,1,1,35,1,0.00124529100139625,1,cs,CR
0,1,4,23,2,0.00131308400887065,0,cs,FA
0,2,5,35,2,0.00115487500443123,1,cs,HI
1,2,5,35,2,0.00115683299372904,1,cs,HI
1,1,6,35,1,0.00115679198643193,1,cs,CR
1,2,6,11,1,0.00120479200268164,0,cs,MI
1,2,2,23,1,0.00116633300785907,0,cs,MI
0,2,6,11,2,0.00115075000212528,1,cs,HI
0,1,1,23,1,0.00115387502592057,1,cs,CR
0,2,2,11,1,0.00117837500874884,0,cs,MI
1,2,1,11,1,0.001143959001638,0,cs,MI
0,2,1,35,2,0.00119120799354278,1,cs,HI
1,2,6,11,1,0.00117249999311753,0,cs,MI
0,2,4,23,2,0.00117183299153112,1,cs,HI
1,2,2,11,1,0.00139091600431129,0,cs,MI
1,2,5,11,1,0.00117362500168383,0,cs,MI
0,2,1,23,2,0.00140758301131427,1,cs,HI
1,1,6,11,1,0.00114237499656156,1,cs,CR
1,2,2,35,2,0.00118554101209156,1,cs,HI
1,2,4,35,2,0.00115637498674914,1,cs,HI
1,2,3,23,2,0.0011450840102043,1,cs,HI
0,1,2,23,2,0.00115262498729862,0,cs,FA
0,1,5,23,1,0.00117016601143405,1,cs,CR
1,1,4,35,1,0.00116737498319708,1,cs,CR
0,2,4,23,2,0.00118479199591093,1,cs,HI
0,2,2,11,1,0.00117416601278819,0,cs,MI
1,2,6,23,2,0.00119916701805778,1,cs,HI
1,1,6,23,1,0.00123708401224576,1,cs,CR
1,1,2,11,1,0.00120437500299886,1,cs,CR
0,2,5,11,2,0.00114458397729322,1,cs,HI
1,1,3,35,1,0.00117774997488596,1,cs,CR
1,1,3,11,1,0.00113637497997843,1,cs,CR
1,2,3,11,1,0.00113170800614171,0,cs,MI
0,2,5,23,2,0.00115625001490116,1,cs,HI
1,1,6,11,1,0.00117737500113435,1,cs,CR
0,1,1,23,1,0.00133279201691039,1,cs,CR
1,2,3,11,1,0.00114808301441371,0,cs,MI
0,1,3,35,1,0.00118120800470933,1,cs,CR
1,2,4,23,1,0.00114487498649396,0,cs,MI
1,2,4,35,2,0.00118920800741762,1,cs,HI
1,1,3,11,1,0.00116849999176338,1,cs,CR
1,2,3,23,1,0.0011616249976214,0,cs,MI
