cue,numFlash,targetLoc,ISI,response,RT,accuracy,sub,SDT
0,1,6,35,1,0.00109479200000351,1,rr,CR
0,2,4,11,2,0.00107991699951526,1,rr,HI
1,2,1,23,1,0.00111004199970921,0,rr,MI
0,1,1,11,1,0.00110445900008926,1,rr,CR
0,2,1,23,1,0.00115708400062431,0,rr,MI
0,1,3,11,1,0.00113629200041032,1,rr,CR
0,1,6,23,1,0.00135258399950544,1,rr,CR
1,2,2,23,1,0.00130466599966894,0,rr,MI
1,1,5,23,1,0.00112150000040856,1,rr,CR
1,1,2,23,1,0.00115237499994691,1,rr,CR
1,1,4,35,1,0.00118529199971817,1,rr,CR
1,1,4,23,1,0.00113166699975409,1,rr,CR
1,1,5,35,1,0.00107795800067834,1,rr,CR
1,1,1,35,1,0.00112945799992303,1,rr,CR
0,2,6,35,2,0.00128262500038545,1,rr,HI
0,2,3,23,2,0.00113266599964845,1,rr,HI
1,2,5,35,2,0.00116041599994787,1,rr,HI
0,1,3,23,1,0.00107254200065654,1,rr,CR
0,1,5,23,1,0.00124708300063503,1,rr,CR
1,1,5,11,1,0.00111358300000575,1,rr,CR
0,1,4,35,1,0.0012005839998892,1,rr,CR
1,1,4,11,1,0.0011230420004722,1,rr,CR
0,1,4,23,1,0.00108970800010866,1,rr,CR
1,2,1,23,1,0.0010852920004254,0,rr,MI
