cue,numFlash,targetLoc,ISI,response,RT,accuracy,sub,SDT
1,2,2,23,1,0.00115945900006409,0,ie,MI
1,1,5,23,2,0.00115049999999428,0,ie,FA
1,1,2,23,1,0.00110974999995506,1,ie,CR
1,1,4,35,2,0.00115566699992087,0,ie,FA
1,1,4,23,1,0.0012735000000248,1,ie,CR
1,1,5,35,2,0.00111758399998507,0,ie,FA
1,1,1,35,1,0.00114545799999632,1,ie,CR
0,2,6,35,1,0.0011464579999938,0,ie,MI
0,2,3,23,1,0.00113812500001131,0,ie,MI
1,2,5,35,1,0.00138141600007202,0,ie,MI
0,1,3,23,1,0.00124533300004259,1,ie,CR
0,1,5,23,2,0.00114504099997248,0,ie,FA
1,1,5,11,1,0.00126591699995515,1,ie,CR
0,1,4,35,2,0.00115645799996855,0,ie,FA
1,1,4,11,2,0.00122283400003198,0,ie,FA
0,1,4,23,1,0.00116237500003535,1,ie,CR
1,2,1,23,2,0.00116754200007563,1,ie,HI
1,2,3,35,1,0.00146270800007642,0,ie,MI
1,1,6,23,2,0.00126850000003742,0,ie,FA
1,1,6,35,1,0.00116362500000378,1,ie,CR
1,2,6,35,2,0.00111083299998427,1,ie,HI
0,2,5,23,1,0.00115741700005856,0,ie,MI
0,2,1,35,1,0.00115008299997044,0,ie,MI
1,2,2,35,2,0.00114462499993806,1,ie,HI
1,1,3,35,2,0.00116104199992151,0,ie,FA
0,1,3,23,1,0.00114020900002743,1,ie,CR
1,1,1,11,2,0.00119083300000966,0,ie,FA
1,2,5,11,2,0.00111337500004538,1,ie,HI
0,1,4,35,1,0.00135837499999525,1,ie,CR
1,2,5,11,2,0.00113966599997184,1,ie,HI
1,2,4,11,1,0.00109883300001457,0,ie,MI
0,1,6,35,2,0.00113904199997705,0,ie,FA
0,2,3,11,1,0.00134524999998575,0,ie,MI
0,2,3,11,1,0.0012439170000107,0,ie,MI
1,2,4,35,1,0.00113791700005095,0,ie,MI
0,1,4,23,2,0.00110470899994652,0,ie,FA
1,2,2,23,2,0.00113908299999821,1,ie,HI
1,2,4,35,2,0.00109783399989283,1,ie,HI
0,2,6,11,1,0.00115700000003471,0,ie,MI
0,1,3,11,1,0.00109891700003573,1,ie,CR
1,2,6,11,2,0.00126741700000821,1,ie,HI
1,2,4,23,2,0.00322300000004816,1,ie,HI
1,1,3,23,2,0.00113599999997405,0,ie,FA
0,1,2,23,2,0.00123470800008363,0,ie,FA
1,2,1,35,2,0.0020307080000066,1,ie,HI
1,1,4,35,2,0.00115979199995309,0,ie,FA
0,2,6,23,2,0.0012355829999251,1,ie,HI
0,2,5,35,1,0.0011191249999456,0,ie,MI
0,2,6,35,2,0.00126291699996273,1,ie,HI
1,1,6,23,1,0.00112904100001288,1,ie,CR
0,2,4,23,1,0.00111995800000386,0,ie,MI
0,2,1,35,1,0.0011339999999791,0,ie,MI
0,2,3,11,1,0.00115249999998923,0,ie,MI
1,1,6,11,1,0.00132483400000183,1,ie,CR
1,1,2,23,2,0.00117775000001075,0,ie,FA
1,1,1,11,2,0.00130883299993911,0,ie,FA
1,1,1,11,2,0.00128779200008466,0,ie,FA
1,2,4,11,1,0.00110633299993879,0,ie,MI
0,2,5,11,1,0.00127770799997506,0,ie,MI
1,1,5,11,1,0.00120649999996658,1,ie,CR
0,2,6,11,1,0.00115299999993113,0,ie,MI
0,2,3,35,1,0.00113320799994199,0,ie,MI
1,1,1,35,2,0.00127050000003237,0,ie,FA
1,1,1,23,1,0.0013102920000847,1,ie,CR
1,2,3,11,2,0.00133066699993378,1,ie,HI
0,1,6,11,1,0.0012150830000337,1,ie,CR
1,1,5,23,1,0.00110079199998836,1,ie,CR
0,1,5,35,2,0.00112054199996692,0,ie,FA
0,2,3,23,2,0.0011277500000233,1,ie,HI
1,1,3,11,2,0.00113874999999553,0,ie,FA
1,1,6,11,1,0.00120908299993516,1,ie,CR
1,1,4,35,1,0.00113808300000073,1,ie,CR
0,2,2,11,2,0.00125341700004356,1,ie,HI
1,1,3,35,2,0.001106625000034,0,ie,FA
0,1,6,23,1,0.00112379200004398,1,ie,CR
0,2,1,11,2,0.00141274999998586,1,ie,HI
0,2,4,35,1,0.0011634589999403,0,ie,MI
1,2,1,23,2,0.0011451660000148,1,ie,HI
1,1,3,23,2,0.00110179099999641,0,ie,FA
1,2,2,11,1,0.00111441599995032,0,ie,MI
0,1,5,35,2,0.00121437500001775,0,ie,FA
1,2,2,23,1,0.00113104199999725,0,ie,MI
0,1,1,11,2,0.00112904100001288,0,ie,FA
0,1,1,11,2,0.00111691699999028,0,ie,FA
1,1,6,23,2,0.00113229200007936,0,ie,FA
1,2,1,11,1,0.00128849999998693,0,ie,MI
0,2,4,23,2,0.00127104099999542,1,ie,HI
0,2,6,35,1,0.00109633299996403,0,ie,MI
1,1,3,23,2,0.00109616700001425,0,ie,FA
0,1,4,11,1,0.00128287500001534,1,ie,CR
1,2,6,23,2,0.00121583400004965,1,ie,HI
1,2,6,23,2,0.00125504200002524,1,ie,HI
0,2,2,23,2,0.00129058300001361,1,ie,HI
1,2,5,35,2,0.00111325000000306,1,ie,HI
1,1,6,35,2,0.001300833000073,0,ie,FA
1,2,4,23,1,0.00117483299993637,0,ie,MI
1,2,3,35,1,0.0011477499999728,0,ie,MI
1,2,4,23,1,0.00111875000004602,0,ie,MI
0,1,5,23,2,0.0012584579999384,0,ie,FA
0,1,3,35,2,0.00122933399995873,0,ie,FA
0,1,1,23,2,0.00118383300002733,0,ie,FA
1,2,2,35,2,0.0011195829999906,1,ie,HI
1,1,2,35,2,0.00116800000000694,0,ie,FA
0,1,2,11,1,0.00114166699995621,1,ie,CR
0,1,6,35,2,0.00133145899997089,0,ie,FA
0,1,5,11,1,0.00115387499999997,1,ie,CR
0,1,1,35,1,0.00113925000005111,1,ie,CR
1,1,4,23,1,0.00114354199990885,1,ie,CR
0,2,2,35,1,0.00113400000009278,0,ie,MI
0,2,2,23,1,0.00134224999999333,0,ie,MI
1,2,3,23,1,0.00119520800001283,0,ie,MI
0,2,2,23,2,0.00116983300006268,1,ie,HI
0,1,4,11,2,0.00125775000003614,0,ie,FA
1,1,1,35,2,0.00119429199992283,0,ie,FA
0,2,2,35,2,0.00112883399992825,1,ie,HI
0,1,5,11,2,0.00112883400004193,0,ie,FA
0,1,3,35,1,0.00112166600001729,1,ie,CR
1,2,4,35,1,0.00115925000000061,0,ie,MI
0,2,1,23,2,0.00125529199999619,1,ie,HI
1,2,1,35,2,0.00124754199998733,1,ie,HI
1,1,5,23,1,0.00135899999997946,1,ie,CR
0,1,4,11,2,0.0013147920000165,0,ie,FA
0,1,4,35,2,0.0011626250000063,0,ie,FA
1,1,4,11,2,0.00112995799997861,0,ie,FA
